cases/pglib-opf/pglib_opf_case2853_sdet.m
ipopt
IVR
[warn | PowerModels]: no active generators found at bus 2579, updating to bus type from 2 to 1
[info | PowerModels]: removing 1 cost terms from generator 469: [1608.8685000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 521: [11708.287, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 487: [4390.3671, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 268: [2517.3291, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 658: [5822.6737, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 702: [11571.399099999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 577: [4079.5667000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 776: [4011.7162999999996, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 829: [3209.1755, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 379: [3341.5331, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 187: [3841.9727000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 261: [3597.2610000000004, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 938: [3006.6232, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 486: [2060.061, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 107: [3606.1621000000005, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 102: [3104.6446, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 69: [3095.793, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 282: [2898.5855, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 874: [10517.0506, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 634: [3066.3419999999996, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 741: [3814.8939, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 13: [621.1727, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 895: [5485.3895999999995, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 38: [2409.2808999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 845: [5043.9571, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 188: [5227.8863, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 199: [5157.5697, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 697: [3085.7641999999996, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 763: [4660.0841, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 66: [5057.4655999999995, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 468: [3090.9022, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 477: [1757.6529, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 548: [2629.5743, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 388: [1372.2954, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 729: [3885.7198, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 762: [2725.2206, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 402: [2570.6117, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 236: [2565.4008, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 764: [6336.5005, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 564: [3408.4939, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 698: [11359.1336, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 814: [3197.4083, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 578: [2584.0276, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 451: [4334.8998, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 866: [4539.1606, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 115: [1033.173, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 351: [1595.6215, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 339: [5860.4423, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 674: [1555.3193, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 609: [11732.204, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 370: [1239.5411, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 206: [5773.567, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 595: [11256.4906, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 279: [1055.2499, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 801: [2512.5415, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 581: [3845.1956000000005, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 754: [5394.4562, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 259: [2898.6713, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 129: [3853.0634, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 684: [3034.9073, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 430: [3133.6258000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 853: [3256.1166, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 207: [3405.3609, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 47: [1829.9406999999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 917: [4799.2153, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 216: [12246.453099999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 511: [1896.5781, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 238: [2500.4926, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 209: [2386.6803, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 941: [4327.6935, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 222: [11978.9324, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 343: [2328.4866, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 608: [2682.067, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 60: [4035.2684000000004, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 158: [3286.6061, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 766: [3260.5998, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 229: [4908.2334, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 661: [4163.828, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 587: [4105.1635, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 11: [10697.4537, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 540: [1184.7516, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 483: [3390.5738, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 277: [4720.412499999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 398: [4820.369500000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 331: [2109.0421, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 627: [3215.9123999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 851: [5185.4781, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 769: [3073.4836999999998, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 95: [11532.1539, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 294: [2173.4028, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 153: [3812.0358, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 464: [2922.8255, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 299: [2376.7378999999996, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 557: [2787.7154, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 159: [2962.8927, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 844: [4327.1872, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 536: [2056.8176000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 842: [2464.397, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 931: [2532.33, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 223: [2588.1294000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 817: [4344.4257, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 531: [3594.6061999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 26: [3978.2771, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 230: [4335.2877, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 394: [3081.3125, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 258: [739.8375, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 328: [3549.8034, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 149: [4993.6441, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 666: [2734.5005, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 773: [4830.900799999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 122: [11127.3464, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 302: [2845.5279, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 175: [2303.1481, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 143: [5152.0651, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 501: [3002.2952, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 825: [5607.1441, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 318: [2214.3339, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 292: [2226.5534, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 20: [2156.4734000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 708: [10155.6751, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 533: [2883.0549, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 837: [4966.8098, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 749: [2409.2895, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 622: [3740.9297, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 123: [11589.3786, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 616: [11640.8825, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 300: [10340.759199999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 601: [3225.4899, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 423: [2962.9324, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 317: [3018.5971, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 863: [937.3877, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 316: [3232.8187, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 463: [4050.3577999999998, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 617: [4648.1242, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 263: [2785.7364000000002, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 295: [4058.6526, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 181: [3578.2587999999996, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 386: [4594.19, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 368: [2624.5654999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 802: [2802.1298, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 913: [2637.191, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 85: [4618.5017, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 568: [4934.2031, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 30: [3080.0511, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 309: [3641.8088, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 569: [3293.1894, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 642: [2127.5461, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 828: [1942.2868, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 589: [10043.597800000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 930: [3828.1782, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 75: [3433.5217999999995, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 669: [3430.9609, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 460: [3651.0376, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 537: [4203.8068, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 858: [3715.5478000000003, 0.0]
[info | PowerModels]: removing 3 cost terms from generator 208: Float64[]
[info | PowerModels]: removing 1 cost terms from generator 688: [2406.0897, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 840: [3923.0901000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 855: [4095.8795999999998, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 224: [4256.4003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 711: [1719.7556, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 797: [2124.9183, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 867: [4059.8914999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 738: [1022.5099, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 879: [3992.2164000000002, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 699: [2473.5171, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 687: [2115.3777, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 225: [2439.8951, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 830: [4346.7762, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 161: [1846.1037000000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 692: [3074.5543000000002, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 712: [2533.4335, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 142: [955.0127, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 637: [2466.4452, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 432: [3975.2763, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 113: [3220.5927, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 492: [4991.0872, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 445: [1406.4291, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 322: [1143.7303, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 269: [4268.9668, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 588: [3658.4944, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 555: [3991.0242, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 892: [2713.272, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 794: [3212.8687, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 663: [3897.7513000000004, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 873: [3535.2573999999995, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 628: [2556.1787, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 171: [1412.7179999999998, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 646: [3565.1919, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 653: [2894.3475, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 345: [547.9853999999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 319: [2313.3244999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 478: [4283.5314, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 502: [1630.4552999999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 748: [11110.1624, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 312: [4620.1028, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 758: [2925.3176, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 567: [3123.0723000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 621: [426.5962, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 67: [2658.9708, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 831: [5762.2876, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 344: [5079.1623, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 535: [3439.6195, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 452: [2386.0982, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 639: [2295.6693, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 109: [11045.954399999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 320: [3394.7062, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 217: [4084.5517999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 821: [3720.9471, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 933: [3217.1121, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 760: [3405.5332, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 789: [3688.9116999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 820: [3635.6764, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 765: [4965.8895, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 662: [3416.4982999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 659: [4656.2918, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 358: [2646.1865, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 783: [2761.8570999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 541: [2355.8557, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 862: [4709.2636, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 234: [2543.0461, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 205: [3129.2599, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 298: [4508.964300000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 816: [3674.6587, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 927: [1609.9831, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 164: [2789.0043, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 380: [3409.8151000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 126: [2840.0393, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 226: [2680.2543, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 553: [3146.4932999999996, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 644: [3464.3596000000002, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 689: [2219.172, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 512: [4911.5571, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 471: [3681.4055000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 493: [2939.5375999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 361: [3291.9175000000005, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 397: [2652.0112999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 808: [2027.0936, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 4: [5820.6079, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 221: [2694.3614000000002, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 210: [4735.001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 750: [4357.7972, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 690: [2367.3822999999998, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 134: [2931.9210000000003, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 133: [10961.5473, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 240: [2685.727, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 329: [645.2297, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 373: [3772.6601, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 574: [2642.4205, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 246: [4459.4164, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 466: [4103.4608, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 753: [4688.1254, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 560: [4205.8594, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 679: [5930.0722, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 375: [3875.3381, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 307: [2075.7326, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 880: [3546.6558999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 565: [2308.1944, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 538: [2088.4222, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 411: [2915.4221, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 132: [4999.9603, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 470: [1164.5505, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 800: [1830.4317999999998, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 618: [11596.3708, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 733: [3127.2873, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 119: [4329.708500000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 839: [2388.895, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 42: [3610.5148999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 28: [3275.5384999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 781: [3786.6435, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 381: [5970.6505, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 439: [2882.9169, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 347: [4676.3529, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 897: [11757.5366, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 290: [4442.0555, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 409: [1708.0739999999998, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 314: [4286.5191, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 163: [2431.6194, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 481: [3011.9677, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 281: [2838.7219999999998, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 847: [2956.6636, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 730: [3462.3731, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 25: [1514.1743999999999, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 114: [4836.3295, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 681: [3665.3905999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 31: [3645.6662, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 274: [1862.0377, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 865: [2219.5791, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 888: [3695.0257, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 484: [3247.2138999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 412: [2970.6796, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 479: [3436.6158, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 352: [4045.9187, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 150: [12300.526, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 756: [1691.3093, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 330: [4529.5479, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 864: [3139.2357, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 310: [3815.6209, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 677: [1497.2651, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 946: [4825.0619, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 377: [2902.2201, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 725: [3923.5757, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 907: [2937.7141, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 585: [2278.7736, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 124: [12224.5743, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 939: [3208.2540000000004, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 70: [5457.6482, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 903: [2493.3746, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 338: [2101.1508, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 198: [4055.2154, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 348: [3910.6144999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 144: [3128.5101999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 649: [2706.1313, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 271: [10530.1091, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 434: [4689.5437, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 604: [12134.969, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 563: [2718.6969999999997, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 655: [2407.6174, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 336: [2557.1386, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 732: [3480.2084, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 603: [3095.7291999999998, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 414: [3071.2727, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 710: [5049.959900000001, 0.0]
[info | PowerModels]: removing 1 cost terms from generator 306: [4262.5319, 0.0]
